iter	Passed	Remaining
3214	120146	253558
3215	120168	253489
3216	120186	253411
3217	120220	253366
3218	120245	253303
3219	120300	253302
3220	120327	253243
3221	120348	253172
3222	120386	253136
3223	120407	253064
3224	120455	253049
3225	120476	252978
3226	120491	252893
3227	120601	253010
3228	120632	252958
3229	120651	252882
3230	120685	252838
3231	120722	252800
3232	120750	252743
3233	120774	252678
3234	120908	252842
3235	120926	252764
3236	120943	252685
3237	120969	252623
3238	120989	252550
3239	121007	252471
3240	121032	252409
3241	121080	252394
3242	121102	252324
3243	121116	252239
3244	121138	252169
3245	121153	252085
3246	121168	252002
3247	121209	251972
3248	121228	251897
3249	121278	251885
3250	121304	251825
3251	121334	251772
3252	121349	251688
3253	121459	251802
3254	121474	251719
3255	121523	251705
3256	121543	251632
3257	121558	251548
3258	121579	251479
3259	121598	251402
3260	121612	251317
3261	121634	251249
3262	121679	251226
3263	121746	251250
3264	121773	251192
3265	121794	251122
3266	121812	251045
3267	121859	251028
3268	121875	250945
3269	121889	250861
3270	121907	250784
3271	121934	250726
3272	121985	250716
3273	122000	250633
3274	122027	250574
3275	122042	250492
3276	122057	250408
3277	122082	250348
3278	122111	250293
3279	122129	250217
3280	122152	250149
3281	122176	250084
3282	122195	250011
3283	122217	249943
3284	122244	249884
3285	122260	249804
3286	122282	249736
3287	122304	249668
3288	122334	249616
3289	122359	249553
3290	122382	249486
3291	122397	249405
3292	122419	249337
3293	122448	249283
3294	122489	249254
3295	122654	249476
3296	122670	249396
3297	122690	249323
3298	122709	249249
3299	122835	249392
3300	122863	249337
3301	122878	249254
3302	122913	249212
3303	122931	249137
3304	123035	249234
3305	123160	249376
3306	123190	249323
3307	123208	249247
3308	123269	249258
3309	123372	249354
3310	123504	249508
3311	123519	249425
3312	123559	249393
3313	123598	249359
3314	123637	249326
3315	123652	249244
3316	123667	249162
3317	123801	249320
3318	123941	249489
3319	123975	249445
3320	124009	249400
3321	124037	249343
3322	124165	249488
3323	124188	249422
3324	124267	249469
3325	124345	249513
3326	124375	249460
3327	124390	249379
3328	124437	249361
3329	124469	249311
3330	124483	249228
3331	124632	249413
3332	124772	249582
3333	124790	249505
3334	124801	249415
3335	124832	249365
3336	124859	249307
3337	124879	249235
3338	124894	249152
3339	124912	249077
3340	124944	249028
3341	124956	248941
3342	124990	248897
3343	125006	248815
3344	125024	248741
3345	125041	248663
3346	125056	248581
3347	125199	248754
3348	125219	248680
3349	125243	248616
3350	125373	248764
3351	125417	248738
3352	125435	248663
3353	125462	248605
3354	125480	248530
3355	125506	248470
3356	125527	248399
3357	125554	248342
3358	125576	248274
3359	125607	248223
3360	125626	248150
3361	125648	248083
3362	125773	248218
3363	125821	248201
3364	125853	248154
3365	125877	248089
3366	126012	248245
3367	126037	248182
3368	126056	248108
3369	126077	248040
3370	126098	247969
3371	126117	247896
3372	126276	248098
3373	126402	248233
3374	126425	248168
3375	126454	248113
3376	126519	248130
3377	126547	248074
3378	126566	248000
3379	126586	247928
3380	126613	247871
3381	126635	247804
3382	126665	247751
3383	126683	247676
3384	126851	247895
3385	126873	247827
3386	126907	247782
3387	126968	247791
3388	126990	247723
3389	127012	247655
3390	127031	247582
3391	127073	247553
3392	127094	247483
3393	127112	247409
3394	127135	247343
3395	127155	247271
3396	127191	247232
3397	127228	247193
3398	127251	247127
3399	127271	247056
3400	127286	246975
3401	127309	246910
3402	127329	246838
3403	127353	246774
3404	127510	246969
3405	127533	246903
3406	127555	246836
3407	127569	246754
3408	127605	246713
3409	127626	246645
3410	127682	246642
3411	127697	246562
3412	127716	246488
3413	127874	246684
3414	128007	246831
3415	128028	246761
3416	128053	246700
3417	128071	246626
3418	128090	246552
3419	128109	246478
3420	128131	246412
3421	128151	246340
3422	128168	246264
3423	128192	246201
3424	128214	246133
3425	128243	246081
3426	128273	246029
3427	128440	246240
3428	128576	246392
3429	128691	246502
3430	128715	246438
3431	128832	246554
3432	128876	246527
3433	128999	246654
3434	129130	246795
3435	129147	246717
3436	129190	246691
3437	129216	246630
3438	129324	246728
3439	129339	246647
3440	129354	246567
3441	129369	246486
3442	129386	246409
3443	129408	246342
3444	129441	246296
3445	129463	246229
3446	129485	246161
3447	129504	246088
3448	129554	246075
3449	129587	246028
3450	129691	246117
3451	129715	246053
3452	129743	245997
3453	129780	245958
3454	129864	246009
3455	129884	245937
3456	129962	245977
3457	129984	245910
3458	130029	245886
3459	130051	245819
3460	130089	245783
3461	130123	245737
3462	130143	245667
3463	130171	245612
3464	130192	245543
3465	130226	245499
3466	130249	245434
3467	130354	245522
3468	130409	245519
3469	130536	245648
3470	130583	245629
3471	130612	245575
3472	130646	245531
3473	130685	245497
3474	130737	245486
3475	130764	245428
3476	130807	245401
3477	130890	245448
3478	130943	245439
3479	130979	245398
3480	131014	245355
3481	131040	245296
3482	131084	245270
3483	131128	245245
3484	131184	245240
3485	131220	245200
3486	131524	245661
3487	131559	245617
3488	131604	245593
3489	131632	245538
3490	131660	245482
3491	131815	245663
3492	131961	245826
3493	131982	245758
3494	132091	245852
3495	132113	245785
3496	132134	245715
3497	132163	245662
3498	132196	245615
3499	132232	245574
3500	132252	245504
3501	132320	245522
3502	132358	245485
3503	132417	245485
3504	132454	245447
3505	132474	245375
3506	132590	245484
3507	132636	245460
3508	132666	245409
3509	132703	245369
3510	132740	245329
3511	132769	245275
3512	132788	245204
3513	132833	245178
3514	132855	245112
3515	132885	245059
3516	132931	245037
3517	132970	245002
3518	133140	245206
3519	133162	245140
3520	133187	245079
3521	133206	245005
3522	133224	244931
3523	133238	244851
3524	133259	244782
3525	133323	244792
3526	133476	244966
3527	133541	244977
3528	133653	245075
3529	133668	244995
3530	133690	244929
3531	133759	244947
3532	133795	244905
3533	133938	245061
3534	133959	244992
3535	133979	244921
3536	134014	244878
3537	134032	244805
3538	134055	244738
3539	134073	244666
3540	134099	244605
3541	134117	244532
3542	134167	244516
3543	134197	244463
3544	134238	244431
3545	134337	244504
3546	134364	244446
3547	134386	244380
3548	134409	244315
3549	134435	244256
3550	134465	244203
3551	134483	244129
3552	134534	244115
3553	134685	244282
3554	134710	244221
3555	134753	244193
3556	134799	244169
3557	134822	244106
3558	134845	244039
3559	134876	243990
3560	134899	243924
3561	134923	243862
3562	134946	243798
3563	134970	243733
3564	135009	243698
3565	135031	243632
3566	135050	243560
3567	135073	243496
3568	135101	243440
3569	135116	243360
3570	135140	243297
3571	135215	243328
3572	135254	243290
3573	135306	243278
3574	135333	243221
3575	135355	243155
3576	135375	243085
3577	135395	243015
3578	135416	242947
3579	135442	242889
3580	135464	242822
3581	135504	242788
3582	135559	242780
3583	135584	242720
3584	135762	242933
3585	135789	242876
3586	135812	242811
3587	135835	242748
3588	135854	242675
3589	135873	242604
3590	135897	242542
3591	135925	242486
3592	135948	242422
3593	135982	242376
3594	136025	242349
3595	136054	242295
3596	136081	242238
3597	136102	242170
3598	136126	242107
3599	136148	242041
3600	136203	242034
3601	136223	241964
3602	136274	241951
3603	136306	241902
3604	136509	242157
3605	136542	242111
3606	136692	242271
3607	136715	242206
3608	136741	242148
3609	136761	242079
3610	136782	242011
3611	136934	242175
3612	136960	242116
3613	136993	242069
3614	137016	242006
3615	137168	242169
3616	137190	242102
3617	137212	242037
3618	137235	241972
3619	137283	241952
3620	137308	241891
3621	137365	241887
3622	137412	241865
3623	137483	241885
3624	137546	241892
3625	137574	241836
3626	137622	241817
3627	137834	242084
3628	137854	242013
3629	137874	241945
3630	137898	241882
3631	137942	241854
3632	138065	241965
3633	138079	241886
3634	138107	241830
3635	138128	241763
3636	138143	241684
3637	138161	241612
3638	138182	241543
3639	138202	241474
3640	138235	241428
3641	138257	241362
3642	138280	241297
3643	138313	241252
3644	138346	241204
3645	138370	241142
3646	138390	241074
3647	138415	241012
3648	138466	240997
3649	138487	240931
3650	138669	241142
3651	138699	241090
3652	138715	241014
3653	138745	240963
3654	138773	240908
3655	138791	240835
3656	138812	240767
3657	138835	240704
3658	138853	240631
3659	138869	240555
3660	138884	240477
3661	138901	240403
3662	138922	240336
3663	139115	240566
3664	139144	240513
3665	139163	240441
3666	139183	240373
3667	139199	240297
3668	139225	240238
3669	139243	240166
3670	139262	240096
3671	139278	240019
3672	139295	239946
3673	139311	239870
3674	139329	239798
3675	139360	239747
3676	139382	239683
3677	139397	239606
3678	139417	239537
3679	139429	239454
3680	139446	239381
3681	139472	239322
3682	139485	239243
3683	139498	239162
3684	139516	239090
3685	139531	239012
3686	139545	238934
3687	139563	238862
3688	139574	238779
3689	139615	238746
3690	139633	238674
3691	139654	238607
3692	139669	238530
3693	139686	238457
3694	139704	238386
3695	139718	238308
3696	139730	238226
3697	139748	238154
3698	139762	238076
3699	139774	237994
3700	139786	237912
3701	139800	237834
3702	139812	237753
3703	139825	237672
3704	139841	237598
3705	139856	237521
3706	139999	237663
3707	140055	237656
3708	140070	237580
3709	140090	237512
3710	140117	237456
3711	140130	237375
3712	140152	237312
3713	140167	237235
3714	140182	237159
3715	140194	237077
3716	140215	237011
3717	140233	236941
3718	140248	236865
3719	140260	236784
3720	140275	236707
3721	140290	236631
3722	140302	236550
3723	140327	236491
3724	140343	236416
3725	140366	236354
3726	140385	236286
3727	140401	236211
3728	140413	236131
3729	140425	236050
3730	140442	235977
3731	140457	235902
3732	140473	235827
3733	140489	235754
3734	140501	235674
3735	140512	235592
3736	140528	235518
3737	140544	235444
3738	140560	235369
3739	140571	235288
3740	140583	235207
3741	140594	235126
3742	140609	235051
3743	140621	234969
3744	140636	234895
3745	140648	234815
3746	140664	234741
3747	140687	234679
3748	140702	234604
3749	140717	234529
3750	140740	234467
3751	140752	234387
3752	140767	234313
3753	140783	234238
3754	140813	234189
3755	140829	234115
3756	140840	234034
3757	140864	233974
3758	140880	233900
3759	140892	233822
3760	140904	233742
3761	140924	233674
3762	140940	233601
3763	140955	233528
3764	140971	233454
3765	140991	233387
3766	141006	233314
3767	141029	233252
3768	141045	233179
3769	141064	233111
3770	141080	233038
3771	141092	232959
3772	141111	232892
3773	141127	232819
3774	141139	232740
3775	141154	232665
3776	141169	232590
3777	141184	232516
3778	141199	232443
3779	141218	232375
3780	141229	232295
3781	141241	232215
3782	141259	232146
3783	141278	232079
3784	141298	232012
3785	141313	231938
3786	141327	231863
3787	141346	231795
3788	141361	231722
3789	141380	231654
3790	141403	231593
3791	141414	231514
3792	141430	231441
3793	141447	231372
3794	141465	231302
3795	141483	231233
3796	141496	231157
3797	141514	231087
3798	141531	231018
3799	141549	230948
3800	141566	230879
3801	141581	230805
3802	141601	230739
3803	141613	230662
3804	141632	230595
3805	141651	230528
3806	141666	230454
3807	141678	230375
3808	141693	230303
3809	141709	230231
3810	141725	230159
3811	141740	230086
3812	141752	230009
3813	141772	229943
3814	141787	229870
3815	141800	229794
3816	141812	229716
3817	141824	229638
3818	141839	229566
3819	141856	229495
3820	141868	229417
3821	141883	229344
3822	141903	229279
3823	141918	229207
3824	141939	229144
3825	141955	229073
3826	141976	229009
3827	141991	228937
3828	142011	228872
3829	142030	228806
3830	142050	228742
3831	142074	228683
3832	142094	228619
3833	142109	228546
3834	142133	228488
3835	142152	228422
3836	142173	228359
3837	142194	228297
3838	142216	228236
3839	142234	228168
3840	142252	228100
3841	142269	228031
3842	142296	227978
3843	142314	227910
3844	142337	227851
3845	142356	227784
3846	142378	227724
3847	142397	227658
3848	142410	227583
3849	142428	227515
3850	142444	227445
3851	142463	227378
3852	142477	227306
3853	142495	227238
3854	142517	227178
3855	142537	227113
3856	142556	227047
3857	142578	226986
3858	142595	226919
3859	142613	226852
3860	142635	226791
3861	142669	226748
3862	142700	226702
3863	142726	226649
3864	142758	226603
3865	142785	226551
3866	142814	226502
3867	142844	226454
3868	142866	226392
3869	142885	226328
3870	142903	226260
3871	142918	226188
3872	142936	226122
3873	142955	226056
3874	142976	225995
3875	143000	225938
3876	143024	225880
3877	143058	225839
3878	143078	225775
3879	143096	225708
3880	143117	225647
3881	143139	225586
3882	143162	225528
3883	143182	225464
3884	143201	225399
3885	143233	225355
3886	143248	225284
3887	143263	225211
3888	143281	225145
3889	143302	225084
3890	143319	225016
3891	143337	224949
3892	143360	224890
3893	143381	224829
3894	143400	224765
3895	143413	224691
3896	143428	224619
3897	143464	224581
3898	143483	224516
3899	143500	224450
3900	143522	224389
3901	143541	224324
3902	143559	224258
3903	143577	224192
3904	143595	224126
3905	143617	224067
3906	143635	224001
3907	143665	223953
3908	143707	223925
3909	143929	224176
3910	143967	224141
3911	144000	224098
3912	144024	224042
3913	144046	223981
3914	144063	223915
3915	144085	223854
3916	144105	223792
3917	144126	223731
3918	144144	223664
3919	144163	223600
3920	144181	223534
3921	144199	223468
3922	144216	223401
3923	144241	223346
3924	144263	223287
3925	144280	223220
3926	144302	223159
3927	144322	223097
3928	144377	223088
3929	144431	223078
3930	144454	223021
3931	144474	222958
3932	144496	222898
3933	144513	222831
3934	144534	222769
3935	144574	222738
3936	144593	222674
3937	144626	222632
3938	144639	222559
3939	144665	222505
3940	144682	222439
3941	144736	222427
3942	144755	222364
3943	144781	222312
3944	144805	222255
3945	144844	222221
3946	144864	222160
3947	144898	222119
3948	144940	222090
3949	144996	222083
3950	145226	222341
3951	145269	222315
3952	145290	222254
3953	145308	222189
3954	145323	222119
3955	145345	222059
3956	145366	221999
3957	145381	221929
3958	145450	221940
3959	145473	221883
3960	145485	221808
3961	145508	221751
3962	145526	221687
3963	145538	221612
3964	145554	221544
3965	145576	221485
3966	145616	221452
3967	145639	221396
3968	145661	221335
3969	145684	221279
3970	145702	221213
3971	145725	221155
3972	145743	221091
3973	145760	221024
3974	145775	220955
3975	145791	220887
3976	145806	220817
3977	145825	220754
3978	145847	220696
3979	145869	220636
3980	145892	220579
3981	145915	220522
3982	145936	220462
3983	145949	220390
3984	146070	220479
3985	146091	220420
3986	146108	220353
3987	146122	220283
3988	146142	220221
3989	146281	220339
3990	146317	220300
3991	146355	220265
3992	146377	220207
3993	146417	220175
3994	146454	220139
3995	146484	220092
3996	146530	220070
3997	146549	220007
3998	146577	219957
3999	146624	219936
4000	146663	219903
4001	146692	219855
4002	146880	220045
4003	146910	219999
4004	146946	219961
4005	146970	219906
4006	146990	219843
4007	147008	219779
4008	147026	219713
4009	147045	219651
4010	147071	219598
4011	147095	219543
4012	147115	219481
4013	147289	219650
4014	147328	219616
4015	147375	219595
4016	147404	219547
4017	147433	219498
4018	147483	219482
4019	147507	219425
4020	147560	219413
4021	147582	219355
4022	147607	219302
4023	147765	219444
4024	147783	219381
4025	147809	219327
4026	147946	219440
4027	147993	219417
4028	148014	219358
4029	148026	219284
4030	148047	219224
4031	148061	219154
4032	148078	219088
4033	148093	219020
4034	148108	218951
4035	148129	218891
4036	148149	218828
4037	148162	218758
4038	148307	218881
4039	148326	218818
4040	148341	218750
4041	148358	218684
4042	148376	218619
4043	148396	218558
4044	148411	218490
4045	148431	218427
4046	148444	218357
4047	148471	218306
4048	148492	218245
4049	148544	218232
4050	148562	218167
4051	148577	218100
4052	148595	218035
4053	148610	217967
4054	148659	217948
4055	148683	217892
4056	148698	217825
4057	148722	217769
4058	148740	217705
4059	148756	217638
4060	148774	217574
4061	148795	217514
4062	148834	217482
4063	148859	217428
4064	148882	217372
4065	148935	217358
4066	148953	217294
4067	148974	217235
4068	149126	217367
4069	149262	217476
4070	149358	217525
4071	149383	217472
4072	149408	217418
4073	149540	217520
4074	149559	217457
4075	149682	217546
4076	149701	217484
4077	149728	217432
4078	149756	217383
4079	149776	217322
4080	149825	217303
4081	149864	217270
4082	149880	217203
4083	149907	217152
4084	150071	217300
4085	150100	217252
4086	150239	217364
4087	150254	217296
4088	150276	217236
4089	150301	217183
4090	150403	217241
4091	150423	217180
4092	150500	217202
4093	150521	217142
4094	150573	217127
4095	150607	217087
4096	150631	217031
4097	150653	216973
4098	150676	216916
4099	150695	216854
4100	150771	216874
4101	150791	216813
4102	150815	216758
4103	150839	216703
4104	150870	216657
4105	150894	216603
4106	150910	216537
4107	150931	216476
4108	150970	216444
4109	151011	216412
4110	151027	216346
4111	151047	216286
4112	151083	216248
4113	151105	216190
4114	151130	216136
4115	151201	216149
4116	151222	216090
4117	151242	216029
4118	151267	215975
4119	151306	215942
4120	151326	215881
4121	151346	215820
4122	151377	215776
4123	151451	215792
4124	151470	215730
4125	151534	215733
4126	151559	215679
4127	151581	215621
4128	151739	215757
4129	151775	215720
4130	151821	215695
4131	151847	215644
4132	151870	215587
4133	151889	215526
4134	151926	215489
4135	151948	215432
4136	151969	215373
4137	152008	215339
4138	152030	215282
4139	152080	215263
4140	152110	215217
4141	152131	215157
4142	152157	215106
4143	152192	215067
4144	152215	215010
4145	152251	214973
4146	152309	214967
4147	152497	215143
4148	152584	215177
4149	152692	215240
4150	152712	215181
4151	152746	215140
4152	152780	215098
4153	152911	215194
4154	152931	215135
4155	152974	215106
4156	153051	215126
4157	153068	215061
4158	153193	215149
4159	153218	215095
4160	153235	215030
4161	153380	215145
4162	153409	215097
4163	153443	215057
4164	153483	215024
4165	153519	214985
4166	153600	215011
4167	153622	214953
4168	153668	214929
4169	153781	214999
4170	153803	214940
4171	153874	214951
4172	153906	214908
4173	153927	214849
4174	153940	214779
4175	153954	214711
4176	153968	214642
4177	153984	214576
4178	154008	214521
4179	154031	214464
4180	154048	214400
4181	154083	214361
4182	154106	214304
4183	154237	214398
4184	154257	214337
4185	154288	214294
4186	154306	214230
4187	154343	214193
4188	154371	214145
4189	154409	214109
4190	154580	214259
4191	154615	214219
4192	154681	214223
4193	154696	214156
4194	154732	214117
4195	154868	214217
4196	154996	214305
4197	155018	214248
4198	155142	214332
4199	155265	214414
4200	155298	214371
4201	155358	214366
4202	155378	214306
4203	155391	214236
4204	155450	214230
4205	155473	214173
4206	155517	214146
4207	155659	214254
4208	155694	214214
4209	155722	214164
4210	155761	214129
4211	155800	214096
4212	155832	214051
4213	155848	213987
4214	155875	213935
4215	155894	213873
4216	156054	214006
4217	156075	213947
4218	156103	213897
4219	156134	213852
4220	156167	213809
4221	156184	213745
4222	156218	213705
4223	156239	213645
4224	156255	213579
4225	156337	213605
4226	156355	213541
4227	156370	213474
4228	156390	213415
4229	156407	213350
4230	156421	213281
4231	156471	213263
4232	156488	213198
4233	156503	213132
4234	156523	213071
4235	156536	213002
4236	156546	212928
4237	156595	212907
4238	156609	212839
4239	156623	212771
4240	156638	212705
4241	156658	212644
4242	156673	212578
4243	156687	212509
4244	156708	212451
4245	156739	212406
4246	156749	212333
4247	156769	212273
4248	156783	212205
4249	156801	212143
4250	156831	212096
4251	156844	212027
4252	156855	211956
4253	156874	211895
4254	156896	211837
4255	156923	211787
4256	156947	211733
4257	156962	211667
4258	156988	211615
4259	157129	211719
4260	157145	211654
4261	157167	211596
4262	157189	211539
4263	157212	211484
4264	157346	211578
4265	157458	211642
4266	157476	211580
4267	157493	211516
4268	157524	211472
4269	157558	211430
4270	157573	211365
4271	157598	211312
4272	157768	211453
4273	157791	211397
4274	157808	211334
4275	157825	211270
4276	157860	211231
4277	157876	211165
4278	157892	211101
4279	157935	211072
4280	157951	211007
4281	157963	210937
4282	157988	210884
4283	158003	210819
4284	158020	210755
4285	158035	210689
4286	158163	210774
4287	158300	210869
4288	158319	210809
4289	158342	210753
4290	158365	210698
4291	158397	210655
4292	158413	210590
4293	158432	210529
4294	158481	210509
4295	158498	210445
4296	158525	210395
4297	158546	210337
4298	158563	210275
4299	158582	210214
4300	158601	210154
4301	158649	210130
4302	158664	210065
4303	158678	209998
4304	158698	209939
4305	158712	209871
4306	158754	209841
4307	158809	209829
4308	158843	209788
4309	158970	209870
4310	158988	209809
4311	159019	209764
4312	159038	209703
4313	159055	209640
4314	159070	209574
4315	159082	209505
4316	159096	209438
4317	159113	209374
4318	159134	209318
4319	159156	209260
4320	159168	209191
4321	159198	209146
4322	159214	209081
4323	159231	209018
4324	159250	208959
4325	159269	208898
4326	159446	209045
4327	159464	208984
4328	159482	208922
4329	159495	208854
4330	159508	208785
4331	159552	208758
4332	159570	208696
4333	159585	208632
4334	159689	208682
4335	159721	208639
4336	159740	208579
4337	159754	208512
4338	159871	208581
4339	159888	208518
4340	159901	208450
4341	159915	208383
4342	159927	208314
4343	160049	208388
4344	160065	208325
4345	160102	208287
4346	160128	208236
4347	160144	208173
4348	160269	208251
4349	160289	208192
4350	160301	208122
4351	160314	208054
4352	160326	207986
4353	160348	207929
4354	160367	207869
4355	160510	207970
4356	160581	207978
4357	160604	207923
4358	160624	207865
4359	160668	207837
4360	160684	207773
4361	160704	207714
4362	160837	207801
4363	160905	207805
4364	160921	207741
4365	160943	207686
4366	160971	207636
4367	160993	207581
4368	161013	207523
4369	161044	207478
4370	161062	207417
4371	161162	207461
4372	161175	207394
4373	161205	207348
4374	161225	207289
4375	161238	207222
4376	161406	207353
4377	161424	207292
4378	161442	207231
4379	161455	207164
4380	161471	207100
4381	161492	207043
4382	161510	206982
4383	161646	207072
4384	161675	207025
4385	161691	206962
4386	161712	206905
4387	161728	206841
4388	161772	206813
4389	161818	206788
4390	161854	206750
4391	161909	206736
4392	161970	206730
4393	162021	206712
4394	162051	206666
4395	162073	206610
4396	162098	206558
4397	162117	206499
4398	162134	206436
4399	162152	206375
4400	162168	206313
4401	162292	206386
4402	162339	206362
4403	162367	206314
4404	162384	206252
4405	162401	206189
4406	162425	206136
4407	162472	206113
4408	162511	206078
4409	162541	206033
4410	162663	206104
4411	162680	206042
4412	162706	205991
4413	162721	205927
4414	162846	206001
4415	162856	205930
4416	162920	205928
4417	162930	205857
4418	162949	205797
4419	162989	205765
4420	163003	205699
4421	163064	205692
4422	163106	205663
4423	163127	205604
4424	163139	205537
4425	163163	205484
4426	163173	205413
4427	163219	205388
4428	163236	205326
4429	163290	205310
4430	163342	205293
4431	163370	205244
4432	163522	205352
4433	163666	205449
4434	163781	205512
4435	163809	205463
4436	163830	205406
4437	163844	205340
4438	163853	205269
4439	163978	205342
4440	164001	205287
4441	164013	205220
4442	164031	205159
4443	164060	205112
4444	164076	205049
4445	164105	205003
4446	164126	204946
4447	164141	204881
4448	164168	204832
4449	164197	204785
4450	164224	204736
4451	164255	204691
4452	164267	204623
4453	164280	204558
4454	164300	204499
4455	164334	204459
4456	164441	204510
4457	164487	204484
4458	164522	204444
4459	164567	204418
4460	164633	204417
4461	164660	204368
4462	164850	204521
4463	164899	204499
4464	164934	204459
4465	164984	204438
4466	165009	204387
4467	165036	204337
4468	165052	204275
4469	165074	204219
4470	165096	204164
4471	165111	204100
4472	165141	204054
4473	165291	204157
4474	165452	204273
4475	165478	204223
4476	165516	204187
4477	165571	204172
4478	165626	204158
4479	165669	204128
4480	165862	204283
4481	165997	204366
4482	166012	204303
4483	166025	204237
4484	166045	204178
4485	166062	204116
4486	166095	204074
4487	166222	204148
4488	166239	204087
4489	166283	204057
4490	166425	204150
4491	166438	204084
4492	166456	204023
4493	166470	203957
4494	166497	203908
4495	166520	203854
4496	166562	203823
4497	166578	203761
4498	166592	203695
4499	166661	203697
4500	166810	203797
4501	166824	203731
4502	166839	203667
4503	166872	203625
4504	166901	203579
4505	166923	203523
4506	166952	203477
4507	166989	203440
4508	167005	203377
4509	167018	203311
4510	167033	203246
4511	167052	203188
4512	167065	203121
4513	167081	203059
4514	167100	202999
4515	167146	202974
4516	167173	202925
4517	167195	202870
4518	167230	202830
4519	167249	202771
4520	167266	202710
4521	167277	202641
4522	167290	202576
4523	167312	202521
4524	167345	202478
4525	167358	202413
4526	167428	202415
4527	167444	202353
4528	167457	202287
4529	167475	202228
4530	167495	202170
4531	167515	202112
4532	167528	202046
4533	167547	201988
4534	167563	201925
4535	167605	201895
4536	167637	201851
4537	167652	201789
4538	167667	201725
4539	167685	201666
4540	167699	201600
4541	167722	201547
4542	167858	201629
4543	167887	201583
4544	167949	201576
4545	167962	201510
4546	168023	201503
4547	168037	201437
4548	168054	201376
4549	168070	201315
4550	168093	201261
4551	168106	201196
4552	168167	201188
4553	168186	201129
4554	168204	201069
4555	168221	201009
4556	168241	200952
4557	168266	200900
4558	168328	200894
4559	168349	200837
4560	168376	200789
4561	168393	200729
4562	168431	200693
4563	168453	200637
4564	168477	200586
4565	168493	200523
4566	168639	200617
4567	168668	200571
4568	168683	200507
4569	168713	200462
4570	168738	200411
4571	168770	200368
4572	168799	200322
4573	168820	200267
4574	168994	200392
4575	169011	200332
4576	169034	200278
4577	169054	200221
4578	169163	200270
4579	169188	200218
4580	169203	200156
4581	169219	200094
4582	169244	200043
4583	169269	199991
4584	169287	199932
4585	169310	199879
4586	169334	199827
4587	169494	199935
4588	169510	199874
4589	169538	199826
4590	169551	199761
4591	169690	199844
4592	169709	199786
4593	169729	199729
4594	169750	199674
4595	169763	199608
4596	169783	199552
4597	169803	199495
4598	169829	199445
4599	169945	199501
4600	169967	199446
4601	169991	199394
4602	170028	199357
4603	170157	199429
4604	170167	199360
4605	170190	199306
4606	170203	199241
4607	170218	199178
4608	170250	199136
4609	170267	199076
4610	170381	199129
4611	170405	199077
4612	170424	199019
4613	170437	198954
4614	170455	198895
4615	170474	198837
4616	170497	198784
4617	170521	198732
4618	170546	198681
4619	170560	198617
4620	170604	198589
4621	170639	198550
4622	170649	198481
4623	170663	198418
4624	170673	198350
4625	170687	198286
4626	170706	198229
4627	170731	198178
4628	170749	198119
4629	170765	198058
4630	170800	198019
4631	170821	197964
4632	170834	197899
4633	170850	197838
4634	170875	197787
4635	170888	197723
4636	170904	197662
4637	170939	197623
4638	170965	197574
4639	171008	197544
4640	171018	197476
4641	171037	197419
4642	171048	197352
4643	171079	197308
4644	171092	197243
4645	171113	197189
4646	171131	197130
4647	171150	197073
4648	171181	197030
4649	171196	196968
4650	171216	196912
4651	171280	196906
4652	171461	197034
4653	171477	196974
4654	171490	196910
4655	171503	196846
4656	171526	196793
4657	171542	196732
4658	171555	196668
4659	171580	196617
4660	171598	196560
4661	171619	196504
4662	171661	196473
4663	171677	196412
4664	171696	196356
4665	171712	196295
4666	171737	196244
4667	171752	196183
4668	171888	196259
4669	171905	196199
4670	171923	196141
4671	171966	196112
4672	171980	196049
4673	172003	195997
4674	172020	195937
4675	172042	195884
4676	172065	195831
4677	172083	195774
4678	172106	195721
4679	172120	195658
4680	172134	195595
4681	172146	195531
4682	172171	195480
4683	172187	195420
4684	172200	195356
4685	172226	195307
4686	172251	195257
4687	172290	195223
4688	172318	195176
4689	172361	195146
4690	172516	195243
4691	172532	195183
4692	172571	195149
4693	172602	195106
4694	172627	195055
4695	172639	194991
4696	172681	194960
4697	172699	194902
4698	172711	194838
4699	172739	194791
4700	172798	194779
4701	172810	194715
4702	172832	194661
4703	172849	194602
4704	172865	194542
4705	172901	194505
4706	172944	194475
4707	173105	194578
4708	173128	194526
4709	173151	194474
4710	173191	194441
4711	173241	194418
4712	173283	194387
4713	173345	194378
4714	173357	194315
4715	173367	194248
4716	173384	194188
4717	173414	194144
4718	173432	194086
4719	173450	194029
4720	173464	193967
4721	173478	193904
4722	173491	193842
4723	173519	193795
4724	173556	193759
4725	173570	193696
4726	173719	193784
4727	173732	193721
4728	173756	193671
4729	173768	193607
4730	173792	193556
4731	173817	193506
4732	173835	193448
4733	173847	193383
4734	173860	193321
4735	173891	193278
4736	173902	193212
4737	173914	193148
4738	173937	193097
4739	173957	193041
4740	173990	193000
4741	174142	193091
4742	174155	193028
4743	174181	192979
4744	174201	192925
4745	174222	192870
4746	174234	192807
4747	174253	192750
4748	174275	192698
4749	174288	192634
4750	174408	192690
4751	174424	192630
4752	174441	192571
4753	174475	192532
4754	174493	192474
4755	174503	192408
4756	174526	192356
4757	174539	192294
4758	174561	192241
4759	174574	192178
4760	174724	192267
4761	174873	192354
4762	174902	192308
4763	174912	192242
4764	174922	192176
4765	174936	192114
4766	174962	192065
4767	174978	192006
