iter	RMSE
3220	7.219757712
3221	7.219756954
3222	7.21975354
3223	7.219752403
3224	7.21970689
3225	7.219704994
3226	7.219705373
3227	7.21954987
3228	7.219536595
3229	7.219535078
3230	7.219525217
3231	7.219512701
3232	7.219511942
3233	7.219511184
3234	7.21486463
3235	7.21486501
3236	7.214863112
3237	7.214860076
3238	7.214859317
3239	7.214857799
3240	7.214857419
3241	7.214850588
3242	7.214848311
3243	7.214848311
3244	7.214847931
3245	7.214846792
3246	7.214846792
3247	7.214842618
3248	7.214841859
3249	7.214779236
3250	7.214778477
3251	7.214774682
3252	7.214773923
3253	7.214745838
3254	7.214746217
3255	7.214735211
3256	7.214734452
3257	7.214734831
3258	7.214728379
3259	7.214727241
3260	7.214727241
3261	7.214725722
3262	7.214716234
3263	7.214705228
3264	7.21470333
3265	7.214702571
3266	7.214701432
3267	7.214632357
3268	7.214632357
3269	7.214631218
3270	7.214630459
3271	7.2146297
3272	7.214477504
3273	7.214476745
3274	7.214434615
3275	7.214433856
3276	7.214433856
3277	7.214433097
3278	7.214422469
3279	7.21442209
3280	7.21442171
3281	7.214419813
3282	7.214418674
3283	7.214418294
3284	7.214417915
3285	7.214416397
3286	7.214415258
3287	7.214414878
3288	7.214411842
3289	7.214410703
3290	7.214410324
3291	7.214409185
3292	7.214408046
3293	7.214407667
3294	7.214378821
3295	7.212003958
3296	7.212003958
3297	7.212002819
3298	7.21200168
3299	7.211843733
3300	7.211829305
3301	7.211829685
3302	7.211493276
3303	7.211492516
3304	7.211245326
3305	7.211106348
3306	7.21096471
3307	7.21096395
3308	7.210952938
3309	7.210488132
3310	7.210093175
3311	7.210092795
3312	7.20996291
3313	7.209840619
3314	7.209832643
3315	7.209832264
3316	7.209832264
3317	7.209564506
3318	7.20947943
3319	7.209387515
3320	7.209334341
3321	7.209323326
3322	7.207741214
3323	7.207739694
3324	7.20771614
3325	7.207564558
3326	7.207558099
3327	7.20755772
3328	7.207504532
3329	7.207499973
3330	7.207499973
3331	7.206501871
3332	7.204250981
3333	7.204250601
3334	7.204250601
3335	7.204243
3336	7.204223995
3337	7.204222475
3338	7.204222855
3339	7.204220194
3340	7.204214493
3341	7.204214493
3342	7.204211452
3343	7.204211072
3344	7.204210692
3345	7.204210312
3346	7.204209932
3347	7.203552352
3348	7.203552352
3349	7.203550451
3350	7.193236068
3351	7.192801714
3352	7.192801333
3353	7.192796384
3354	7.192796004
3355	7.192794481
3356	7.192793719
3357	7.192793339
3358	7.192793339
3359	7.192767832
3360	7.192767071
3361	7.192767071
3362	7.192761361
3363	7.192749178
3364	7.192743849
3365	7.192743849
3366	7.191405589
3367	7.191401782
3368	7.19140102
3369	7.191401401
3370	7.191399878
3371	7.191398735
3372	7.19119807
3373	7.191121915
3374	7.19111468
3375	7.19110516
3376	7.190979502
3377	7.190973409
3378	7.190973029
3379	7.190972267
3380	7.190965413
3381	7.190961986
3382	7.190945993
3383	7.190945231
3384	7.190627266
3385	7.190626885
3386	7.190617365
3387	7.190602133
3388	7.190600991
3389	7.190600229
3390	7.190599087
3391	7.190073174
3392	7.190072412
3393	7.190073174
3394	7.190072031
3395	7.190069366
3396	7.19006213
3397	7.190056036
3398	7.190055275
3399	7.190054513
3400	7.190054513
3401	7.19005299
3402	7.190052609
3403	7.190052609
3404	7.187400745
3405	7.187400745
3406	7.187399983
3407	7.187399983
3408	7.187396173
3409	7.187395792
3410	7.187385506
3411	7.187385506
3412	7.187384744
3413	7.186891743
3414	7.185885444
3415	7.185885063
3416	7.185872488
3417	7.185869059
3418	7.18586944
3419	7.185868678
3420	7.185868678
3421	7.185867916
3422	7.185867916
3423	7.185867153
3424	7.185865248
3425	7.185777986
3426	7.185773032
3427	7.183409677
3428	7.182828724
3429	7.180852979
3430	7.180849166
3431	7.180846115
3432	7.180830862
3433	7.177839894
3434	7.174722117
3435	7.174722499
3436	7.174605332
3437	7.17460495
3438	7.174596935
3439	7.174597317
3440	7.174596554
3441	7.174596935
3442	7.174594264
3443	7.174594645
3444	7.174583196
3445	7.174580524
3446	7.174580906
3447	7.174580142
3448	7.174574418
3449	7.174574799
3450	7.174444271
3451	7.174374427
3452	7.174374045
3453	7.174366411
3454	7.174342748
3455	7.174342748
3456	7.174288169
3457	7.174286261
3458	7.174284734
3459	7.174284352
3460	7.174208018
3461	7.174202292
3462	7.174201911
3463	7.174201529
3464	7.174200766
3465	7.174195041
3466	7.174193132
3467	7.174182445
3468	7.174122522
3469	7.17358624
3470	7.173257962
3471	7.173231623
3472	7.17323086
3473	7.173229333
3474	7.173225897
3475	7.173225897
3476	7.173219408
3477	7.173199558
3478	7.173198413
3479	7.173115577
3480	7.17311405
3481	7.173112904
3482	7.172826216
3483	7.172817436
3484	7.172803693
3485	7.172802166
3486	7.169230758
3487	7.169223501
3488	7.169117702
3489	7.169112737
3490	7.169112737
3491	7.168624591
3492	7.16823917
3493	7.168238024
3494	7.167631009
3495	7.167630627
3496	7.167629863
3497	7.167623369
3498	7.167553075
3499	7.167551547
3500	7.167551165
3501	7.167545053
3502	7.16751449
3503	7.167462915
3504	7.167458331
3505	7.167457949
3506	7.166544061
3507	7.166481017
3508	7.16646688
3509	7.166456945
3510	7.166309075
3511	7.166296084
3512	7.166294938
3513	7.166241062
3514	7.16611917
3515	7.166113439
3516	7.166092041
3517	7.166072171
3518	7.163974464
3519	7.1639737
3520	7.163973317
3521	7.163972553
3522	7.163972171
3523	7.163972553
3524	7.163971406
3525	7.163962233
3526	7.163312043
3527	7.163307456
3528	7.159736667
3529	7.159736284
3530	7.159726723
3531	7.159671268
3532	7.159664766
3533	7.157648962
3534	7.157647814
3535	7.157647049
3536	7.157641693
3537	7.157518126
3538	7.157515065
3539	7.157515065
3540	7.157478721
3541	7.157478339
3542	7.157468009
3543	7.157175338
3544	7.157130958
3545	7.156909054
3546	7.156820673
3547	7.156819143
3548	7.156816082
3549	7.156815317
3550	7.156803073
3551	7.156802308
3552	7.15680116
3553	7.155403752
3554	7.155402986
3555	7.155385
3556	7.155345201
3557	7.155343671
3558	7.155343288
3559	7.155290478
3560	7.155290095
3561	7.155290095
3562	7.155288947
3563	7.155288181
3564	7.155277849
3565	7.155277084
3566	7.155275553
3567	7.155272874
3568	7.155272491
3569	7.155271343
3570	7.155269813
3571	7.154028652
3572	7.153915357
3573	7.153909615
3574	7.153909232
3575	7.153907701
3576	7.153907319
3577	7.15390617
3578	7.153906553
3579	7.153906936
3580	7.153905788
3581	7.153902343
3582	7.153900812
3583	7.153900429
3584	7.153397465
3585	7.153396699
3586	7.153396699
3587	7.153395934
3588	7.153395551
3589	7.153395551
3590	7.153395168
3591	7.153395168
3592	7.153395168
3593	7.153393637
3594	7.153393254
3595	7.153392489
3596	7.153392106
3597	7.153392106
3598	7.153390957
3599	7.153389044
3600	7.153296026
3601	7.153295643
3602	7.153294494
3603	7.153293346
3604	7.152650992
3605	7.152632233
3606	7.147670214
3607	7.147669831
3608	7.147669065
3609	7.147666383
3610	7.147666383
3611	7.145614239
3612	7.145607341
3613	7.145606958
3614	7.145606575
3615	7.14246821
3616	7.142467827
3617	7.142467444
3618	7.142467444
3619	7.142056456
3620	7.142054923
3621	7.142054539
3622	7.142053773
3623	7.142044955
3624	7.142031536
3625	7.142031536
3626	7.141996647
3627	7.141539238
3628	7.141459103
3629	7.141455268
3630	7.141455268
3631	7.14124093
3632	7.139158939
3633	7.139158556
3634	7.139149734
3635	7.139148967
3636	7.1391482
3637	7.139095653
3638	7.13909527
3639	7.139094886
3640	7.139081845
3641	7.139081462
3642	7.139080311
3643	7.139072256
3644	7.139061133
3645	7.139061133
3646	7.139049627
3647	7.138843271
3648	7.138832914
3649	7.138831764
3650	7.134040161
3651	7.133962244
3652	7.133962244
3653	7.133910043
3654	7.133910043
3655	7.13389968
3656	7.133899296
3657	7.133848246
3658	7.133846711
3659	7.133799499
3660	7.133793741
3661	7.133751135
3662	7.133750751
3663	7.133238305
3664	7.133133508
3665	7.133096272
3666	7.133095889
3667	7.133091282
3668	7.132892047
3669	7.13286172
3670	7.13283408
3671	7.13283408
3672	7.132832545
3673	7.132829473
3674	7.132805288
3675	7.132757686
3676	7.132756918
3677	7.132753847
3678	7.132731581
3679	7.132731965
3680	7.132730429
3681	7.132690888
3682	7.132690888
3683	7.132690888
3684	7.132673228
3685	7.132671309
3686	7.132669773
3687	7.132668622
3688	7.132668238
3689	7.132648659
3690	7.132632151
3691	7.132607581
3692	7.132606046
3693	7.132592993
3694	7.132591457
3695	7.132590306
3696	7.132590306
3697	7.132589154
3698	7.132588002
3699	7.132588386
3700	7.132588386
3701	7.132586851
3702	7.132587234
3703	7.132587234
3704	7.132586083
3705	7.132585315
3706	7.125780448
3707	7.125302015
3708	7.125302015
3709	7.125300478
3710	7.125299709
3711	7.125299709
3712	7.125287028
3713	7.125287028
3714	7.125286259
3715	7.125286259
3716	7.125251288
3717	7.125250904
3718	7.125250519
3719	7.125250519
3720	7.125250135
3721	7.125250135
3722	7.125249751
3723	7.125250135
3724	7.125249366
3725	7.125247829
3726	7.125234763
3727	7.125234763
3728	7.125234763
3729	7.125234763
3730	7.125234379
3731	7.125234379
3732	7.125233226
3733	7.125232841
3734	7.125233994
3735	7.125233226
3736	7.125233226
3737	7.125232841
3738	7.125232841
3739	7.125232457
3740	7.125232841
3741	7.125232457
3742	7.125232841
3743	7.125232841
3744	7.125232457
3745	7.125232457
3746	7.125232457
3747	7.125229767
3748	7.125230151
3749	7.125229767
3750	7.125229383
3751	7.125228614
3752	7.125228614
3753	7.125228614
3754	7.125228614
3755	7.125228614
3756	7.125228614
3757	7.125116398
3758	7.125116013
3759	7.125116398
3760	7.125116013
3761	7.125104484
3762	7.125104484
3763	7.125104868
3764	7.125104484
3765	7.125099872
3766	7.125099488
3767	7.125097567
3768	7.125097567
3769	7.125097182
3770	7.125097182
3771	7.125097951
3772	7.125096798
3773	7.125097182
3774	7.125097182
3775	7.125096414
3776	7.125097182
3777	7.125096798
3778	7.125096798
3779	7.125096029
3780	7.125096029
3781	7.125096798
3782	7.125085653
3783	7.125085269
3784	7.125084884
3785	7.125084884
3786	7.125085269
3787	7.125083732
3788	7.125084116
3789	7.125083732
3790	7.125081041
3791	7.125081426
3792	7.125081041
3793	7.125081426
3794	7.125081426
3795	7.125081426
3796	7.125081426
3797	7.125081041
3798	7.125081041
3799	7.125080657
3800	7.125080657
3801	7.125081041
3802	7.125080657
3803	7.125080657
3804	7.125078736
3805	7.125078351
3806	7.125077583
3807	7.125077967
3808	7.125077967
3809	7.125077198
3810	7.125077583
3811	7.125077967
3812	7.125077583
3813	7.125077198
3814	7.125077583
3815	7.125077198
3816	7.125077583
3817	7.125077198
3818	7.125077198
3819	7.125077198
3820	7.125077198
3821	7.125077583
3822	7.125077198
3823	7.125077198
3824	7.125077583
3825	7.125077583
3826	7.125077198
3827	7.125077198
3828	7.125077198
3829	7.125077198
3830	7.125077583
3831	7.125076814
3832	7.125076814
3833	7.125076814
3834	7.12507643
3835	7.12507643
3836	7.125075661
3837	7.125076045
3838	7.125076045
3839	7.125076045
3840	7.125075661
3841	7.125075661
3842	7.125075661
3843	7.125076045
3844	7.125075277
3845	7.125075277
3846	7.125074508
3847	7.125074508
3848	7.125074892
3849	7.125075277
3850	7.125074892
3851	7.125074892
3852	7.125074892
3853	7.125074892
3854	7.125074892
3855	7.125074508
3856	7.125074508
3857	7.125074124
3858	7.125074124
3859	7.125074124
3860	7.125074508
3861	7.125074508
3862	7.125074508
3863	7.125074508
3864	7.125074124
3865	7.125074124
3866	7.125074124
3867	7.125074124
3868	7.12507374
3869	7.12507374
3870	7.12507374
3871	7.12507374
3872	7.12507374
3873	7.125073355
3874	7.12507374
3875	7.12507374
3876	7.125072971
3877	7.125036077
3878	7.125036077
3879	7.125036077
3880	7.125035309
3881	7.125035693
3882	7.125034924
3883	7.125035309
3884	7.125035309
3885	7.124999952
3886	7.124999952
3887	7.124999952
3888	7.124999952
3889	7.125000336
3890	7.125000336
3891	7.125000336
3892	7.125000336
3893	7.124999568
3894	7.124999568
3895	7.124999568
3896	7.124999568
3897	7.124755141
3898	7.124755141
3899	7.124754756
3900	7.124755141
3901	7.124755141
3902	7.124755141
3903	7.124754756
3904	7.124754756
3905	7.124754756
3906	7.124754756
3907	7.124754756
3908	7.124754756
3909	7.124383104
3910	7.124383488
3911	7.124383488
3912	7.124383104
3913	7.12438272
3914	7.124383104
3915	7.124383104
3916	7.124383104
3917	7.124383104
3918	7.12438272
3919	7.12438272
3920	7.124383104
3921	7.124383488
3922	7.124383104
3923	7.124383488
3924	7.124383488
3925	7.124383104
3926	7.124383488
3927	7.124383104
3928	7.124300853
3929	7.12424935
3930	7.124247813
3931	7.124247429
3932	7.124245891
3933	7.124241663
3934	7.124240895
3935	7.124235898
3936	7.124234745
3937	7.124129431
3938	7.124129047
3939	7.124127894
3940	7.124128278
3941	7.124119438
3942	7.124119054
3943	7.1241179
3944	7.124107523
3945	7.124080617
3946	7.12407293
3947	7.124026038
3948	7.124025269
3949	7.123854609
3950	7.123600149
3951	7.12359938
3952	7.123598611
3953	7.123594383
3954	7.123591308
3955	7.123590155
3956	7.123590155
3957	7.123590155
3958	7.123456771
3959	7.123451774
3960	7.123451774
3961	7.123451389
3962	7.123447161
3963	7.123446392
3964	7.123446392
3965	7.123446392
3966	7.123430632
3967	7.123420253
3968	7.123419484
3969	7.1234191
3970	7.123407183
3971	7.123378738
3972	7.123368744
3973	7.123369128
3974	7.123365668
3975	7.123365284
3976	7.123365284
3977	7.123361056
3978	7.123360287
3979	7.123359902
3980	7.123359134
3981	7.123358365
3982	7.123358365
3983	7.123358365
3984	7.121718706
3985	7.121717553
3986	7.121717553
3987	7.121716015
3988	7.12167795
3989	7.120295568
3990	7.120288262
3991	7.120287108
3992	7.120287493
3993	7.120287108
3994	7.120286339
3995	7.120282493
3996	7.120277878
3997	7.120277878
3998	7.120002523
3999	7.120002523
4000	7.120002523
4001	7.120001369
4002	7.119252933
4003	7.119246394
4004	7.11924101
4005	7.119240625
4006	7.119227548
4007	7.119225625
4008	7.119224855
4009	7.119221394
4010	7.118961768
4011	7.118961383
4012	7.118956383
4013	7.118825604
4014	7.11882522
4015	7.118809449
4016	7.118809834
4017	7.118810218
4018	7.118766369
4019	7.118762907
4020	7.118684823
4021	7.118679822
4022	7.118679822
4023	7.118176677
4024	7.118176677
4025	7.118099356
4026	7.113328433
4027	7.113311881
4028	7.113311496
4029	7.113310726
4030	7.113310726
4031	7.113308801
4032	7.113307262
4033	7.113306877
4034	7.113305722
4035	7.113305337
4036	7.113300333
4037	7.113300717
4038	7.112804122
4039	7.112803737
4040	7.112804122
4041	7.112802582
4042	7.112803352
4043	7.112802197
4044	7.112802197
4045	7.112800272
4046	7.112799887
4047	7.112796037
4048	7.112796037
4049	7.112791033
4050	7.112786413
4051	7.112786028
4052	7.112783718
4053	7.112783333
4054	7.112774094
4055	7.112771784
4056	7.112772169
4057	7.112771014
4058	7.112771014
4059	7.112771399
4060	7.112770629
4061	7.11276062
4062	7.112749841
4063	7.112749071
4064	7.112748686
4065	7.112666686
4066	7.112665146
4067	7.112648207
4068	7.112508843
4069	7.110976428
4070	7.110485061
4071	7.110481211
4072	7.110347966
4073	7.110200854
4074	7.110192382
4075	7.109937047
4076	7.109934737
4077	7.109933196
4078	7.109922798
4079	7.109915865
4080	7.109761042
4081	7.109717907
4082	7.109717907
4083	7.109700191
4084	7.104862349
4085	7.104829976
4086	7.103144792
4087	7.10314325
4088	7.103142479
4089	7.1031313
4090	7.102743095
4091	7.102740396
4092	7.101886811
4093	7.101883726
4094	7.101636576
4095	7.101635034
4096	7.101632335
4097	7.101630792
4098	7.101598404
4099	7.101595705
4100	7.101586837
4101	7.101584909
4102	7.101571028
4103	7.101570257
4104	7.101268341
4105	7.1012614
4106	7.101261786
4107	7.101259472
4108	7.100086389
4109	7.09886451
4110	7.098864124
4111	7.098862195
4112	7.098826323
4113	7.09882478
4114	7.098820922
4115	7.098817837
4116	7.098815522
4117	7.098812436
4118	7.098811279
4119	7.098809736
4120	7.098807808
4121	7.098807036
4122	7.09879585
4123	7.098786978
4124	7.098778492
4125	7.09811153
4126	7.098105744
4127	7.098105744
4128	7.097240026
4129	7.097158233
4130	7.097019336
4131	7.097005061
4132	7.097003903
4133	7.097003132
4134	7.096998116
4135	7.096998116
4136	7.09699773
4137	7.096994258
4138	7.096993486
4139	7.09698847
4140	7.096987698
4141	7.096986927
4142	7.096986155
4143	7.096984998
4144	7.096984612
4145	7.096980754
4146	7.096978053
4147	7.095080288
4148	7.095071026
4149	7.095060219
4150	7.095059448
4151	7.093156923
4152	7.093151133
4153	7.091738479
4154	7.091703729
4155	7.091699481
4156	7.090890906
4157	7.090890134
4158	7.090763858
4159	7.090763086
4160	7.0907627
4161	7.090197713
4162	7.090196941
4163	7.090196941
4164	7.090195396
4165	7.090185355
4166	7.089254553
4167	7.089253394
4168	7.089169578
4169	7.089090781
4170	7.089090395
4171	7.089060267
4172	7.089054859
4173	7.089037477
4174	7.089036319
4175	7.089036705
4176	7.089036705
4177	7.089035932
4178	7.089033615
4179	7.088846661
4180	7.088825803
4181	7.088812669
4182	7.088812669
4183	7.087562962
4184	7.087540168
4185	7.087406105
4186	7.087405719
4187	7.08738447
4188	7.087383697
4189	7.087384083
4190	7.086911559
4191	7.086911559
4192	7.086785212
4193	7.086785599
4194	7.086777871
4195	7.085575725
4196	7.085133225
4197	7.084955444
4198	7.082909873
4199	7.081710937
4200	7.08170939
4201	7.081235327
4202	7.081234167
4203	7.081233394
4204	7.081081424
4205	7.080916689
4206	7.080891553
4207	7.079402191
4208	7.079219625
4209	7.078991023
4210	7.078988703
4211	7.078976711
4212	7.078859894
4213	7.078852544
4214	7.078806126
4215	7.078769765
4216	7.078542696
4217	7.078540762
4218	7.078283899
4219	7.078278483
4220	7.078244827
4221	7.078241346
4222	7.078148501
4223	7.078144632
4224	7.078142698
4225	7.078081574
4226	7.078081961
4227	7.078081961
4228	7.078080414
4229	7.078078479
4230	7.078077319
4231	7.077403377
4232	7.077344955
4233	7.077344568
4234	7.077341473
4235	7.077341473
4236	7.077341086
4237	7.077187872
4238	7.07718555
4239	7.077185163
4240	7.077185163
4241	7.077183229
4242	7.077182842
4243	7.077182842
4244	7.077181294
4245	7.077155371
4246	7.077154984
4247	7.077154984
4248	7.077154597
4249	7.077136413
4250	7.077065994
4251	7.077065607
4252	7.077065221
4253	7.077065221
4254	7.077037749
4255	7.077036976
4256	7.077018791
4257	7.077017243
4258	7.076872147
4259	7.070290184
4260	7.070290184
4261	7.070289797
4262	7.070274693
4263	7.070273531
4264	7.067865744
4265	7.067526357
4266	7.067522095
4267	7.067522483
4268	7.067517058
4269	7.067465916
4270	7.067465142
4271	7.067463979
4272	7.065937297
4273	7.065922958
4274	7.065923346
4275	7.065922183
4276	7.065884593
4277	7.065884206
4278	7.065883818
4279	7.06588188
4280	7.06588188
4281	7.065882655
4282	7.06588188
4283	7.065881105
4284	7.065879943
4285	7.06588033
4286	7.064704473
4287	7.063674565
4288	7.063673789
4289	7.063673402
4290	7.063672627
4291	7.063671076
4292	7.063670301
4293	7.063670301
4294	7.063629985
4295	7.063629597
4296	7.063497019
4297	7.063470271
4298	7.063469496
4299	7.063467945
4300	7.063464068
4301	7.06328109
4302	7.063280703
4303	7.063279927
4304	7.063279152
4305	7.063278376
4306	7.063266359
4307	7.063027161
4308	7.062994596
4309	7.061566603
4310	7.061565828
4311	7.06149603
4312	7.061495642
4313	7.061492928
4314	7.061490213
4315	7.061490601
4316	7.061489825
4317	7.061488662
4318	7.061487887
4319	7.061485948
4320	7.061484784
4321	7.061484009
4322	7.061480131
4323	7.061479356
4324	7.061479743
4325	7.061479356
4326	7.060535462
4327	7.060535074
4328	7.060534686
4329	7.060534298
4330	7.060533911
4331	7.059906
4332	7.059905612
4333	7.059902509
4334	7.058656218
4335	7.058608891
4336	7.058607339
4337	7.058607339
4338	7.0585154
4339	7.058515012
4340	7.0585154
4341	7.058515012
4342	7.058514624
4343	7.049020191
4344	7.049019026
4345	7.048665911
4346	7.048642214
4347	7.048642214
4348	7.048496146
4349	7.04849498
4350	7.04849498
4351	7.048494592
4352	7.048494592
4353	7.048493427
4354	7.048491484
4355	7.046170688
4356	7.046085192
4357	7.046084415
4358	7.046083638
4359	7.046049051
4360	7.046047885
4361	7.046046719
4362	7.044643277
4363	7.044170607
4364	7.044170607
4365	7.044170218
4366	7.044029888
4367	7.044029499
4368	7.044029111
4369	7.044028722
4370	7.044028722
4371	7.04005828
4372	7.04005828
4373	7.039512174
4374	7.039467053
4375	7.039463163
4376	7.037980207
4377	7.037970869
4378	7.037961921
4379	7.037961532
4380	7.037961142
4381	7.037942467
4382	7.037856483
4383	7.036787235
4384	7.036785678
4385	7.036785289
4386	7.036785289
4387	7.036785289
4388	7.036764665
4389	7.036760385
4390	7.036759996
4391	7.03654169
4392	7.036521843
4393	7.036504332
4394	7.036502386
4395	7.036501997
4396	7.036472422
4397	7.036465417
4398	7.03646425
4399	7.036464639
4400	7.03646425
4401	7.035436046
4402	7.035402574
4403	7.035402963
4404	7.035402185
4405	7.035401406
4406	7.035007907
4407	7.034973266
4408	7.034969373
4409	7.034967817
4410	7.03465915
4411	7.034658371
4412	7.034547435
4413	7.034547435
4414	7.033902411
4415	7.033902411
4416	7.033321956
4417	7.033321956
4418	7.033293536
4419	7.032733667
4420	7.032733667
4421	7.032447875
4422	7.032319771
4423	7.032306532
4424	7.032306921
4425	7.032274213
4426	7.032273824
4427	7.029892753
4428	7.029888858
4429	7.029766939
4430	7.029565945
4431	7.029566334
4432	7.027928171
4433	7.024716184
4434	7.024042969
4435	7.021823281
4436	7.021821721
4437	7.021822111
4438	7.021822111
4439	7.016646612
4440	7.016644271
4441	7.016643881
4442	7.016637246
4443	7.016586514
4444	7.016586124
4445	7.016466316
4446	7.016463194
4447	7.016463194
4448	7.016462804
4449	7.016462023
4450	7.016462413
4451	7.016456169
4452	7.016455779
4453	7.016455779
4454	7.016455779
4455	7.016455389
4456	7.015246266
4457	7.015151807
4458	7.015151417
4459	7.015121751
4460	7.014816115
4461	7.014816505
4462	7.010574863
4463	7.009563956
4464	7.009515907
4465	7.008941637
4466	7.008844358
4467	7.008703711
4468	7.008700976
4469	7.008699804
4470	7.008615024
4471	7.008614633
4472	7.008609945
4473	7.006788681
4474	7.00298794
4475	7.002988331
4476	7.002983248
4477	7.002966826
4478	7.002272749
4479	7.002268448
4480	7.002146831
4481	7.001024804
4482	7.001024021
4483	7.001023239
4484	7.001013461
4485	7.001009159
4486	7.000822593
4487	7.000656752
4488	7.00065245
4489	7.000651276
4490	7.000531587
4491	7.000531978
4492	7.000521808
4493	7.000521417
4494	7.000434582
4495	7.000211623
4496	7.000130651
4497	7.00013026
4498	7.000129478
4499	7.000118525
4500	6.99236675
4501	6.992366359
4502	6.992365967
4503	6.992338947
4504	6.992305269
4505	6.992289604
4506	6.992278248
4507	6.991828668
4508	6.991828277
4509	6.991827885
4510	6.991827493
4511	6.991824752
4512	6.991825535
4513	6.991822794
4514	6.991818878
4515	6.991763265
4516	6.991584677
4517	6.991577236
4518	6.991554129
4519	6.991550212
4520	6.991547471
4521	6.991546687
4522	6.991546687
4523	6.991543554
4524	6.99145465
4525	6.991453866
4526	6.991263128
4527	6.991262737
4528	6.991262345
4529	6.991259995
4530	6.991252162
4531	6.991231404
4532	6.991231012
4533	6.991229054
4534	6.991228662
4535	6.990372428
4536	6.990345008
4537	6.990344616
4538	6.990344224
4539	6.990294868
4540	6.990294868
4541	6.990228667
4542	6.989821265
4543	6.989599142
4544	6.98950081
4545	6.989499635
4546	6.989044
4547	6.989043608
4548	6.989042041
4549	6.98903969
4550	6.988845361
4551	6.988843793
4552	6.988388899
4553	6.98838694
4554	6.988385373
4555	6.988383806
4556	6.988383022
4557	6.988381455
4558	6.988086404
4559	6.988086012
4560	6.988084837
4561	6.988082877
4562	6.988004117
4563	6.988003333
4564	6.987953176
4565	6.987952784
4566	6.986403632
4567	6.986372669
4568	6.986371493
4569	6.986292713
4570	6.986292321
4571	6.986112417
4572	6.985984247
4573	6.985983463
4574	6.984190801
4575	6.984190409
4576	6.98418884
4577	6.984187272
4578	6.97867586
4579	6.978579729
4580	6.978579729
4581	6.978579729
4582	6.978576982
4583	6.97857659
4584	6.978576982
4585	6.978575805
4586	6.978575412
4587	6.97073251
4588	6.970732117
4589	6.970713654
4590	6.970713654
4591	6.970450854
4592	6.970448497
4593	6.970447711
4594	6.970446533
4595	6.970446925
4596	6.970418641
4597	6.970417463
4598	6.970415891
4599	6.970382893
4600	6.9703825
4601	6.970381715
4602	6.970307861
4603	6.970182543
4604	6.970182543
4605	6.970056438
4606	6.970056045
4607	6.970055652
4608	6.969930723
4609	6.969929544
4610	6.969136702
4611	6.969135131
4612	6.969134345
4613	6.969133559
4614	6.969117843
4615	6.969104091
4616	6.969100555
4617	6.969072265
4618	6.968997219
4619	6.968996433
4620	6.967424201
4621	6.967128263
4622	6.967128263
4623	6.967129049
4624	6.967128656
4625	6.967128263
4626	6.967127477
4627	6.967124726
4628	6.967123154
4629	6.967121975
4630	6.966975769
4631	6.966973411
4632	6.966973804
4633	6.966973411
4634	6.966960441
4635	6.966960048
4636	6.966958476
4637	6.966847247
4638	6.966846068
4639	6.966833491
4640	6.966833491
4641	6.966544603
4642	6.966544603
4643	6.966437298
4644	6.966437298
4645	6.96636301
4646	6.966362617
4647	6.966361044
4648	6.966261205
4649	6.966260812
4650	6.96625924
4651	6.965281214
4652	6.959727289
4653	6.959727289
4654	6.959726896
4655	6.959726896
4656	6.959724142
4657	6.959724142
4658	6.959723748
4659	6.959713912
4660	6.959695027
4661	6.959693847
4662	6.959001357
4663	6.958982864
4664	6.958980896
4665	6.958980109
4666	6.958976175
4667	6.958960042
4668	6.957903462
4669	6.957903462
4670	6.957886934
4671	6.957208039
4672	6.957207252
4673	6.957193477
4674	6.957193083
4675	6.957180882
4676	6.957178521
4677	6.957167107
4678	6.95715648
4679	6.957156086
4680	6.957155299
4681	6.957154906
4682	6.95679398
4683	6.956793586
4684	6.956793192
4685	6.956790437
4686	6.956790437
4687	6.956496015
4688	6.956496015
4689	6.956494047
4690	6.956429492
4691	6.956429099
4692	6.956324
4693	6.956139385
4694	6.956137416
4695	6.956137416
4696	6.956073646
4697	6.956073252
4698	6.95607404
4699	6.955974053
4700	6.955037494
4701	6.955037101
4702	6.955036707
4703	6.955036313
4704	6.95503592
4705	6.954970958
4706	6.954570546
4707	6.951028827
4708	6.950989434
4709	6.950987464
4710	6.95097801
4711	6.950378022
4712	6.950245254
4713	6.949921005
4714	6.949920611
4715	6.949921005
4716	6.949920611
4717	6.949871361
4718	6.949857177
4719	6.949856783
4720	6.949856783
4721	6.949856783
4722	6.949856389
4723	6.949789804
4724	6.949586102
4725	6.94958689
4726	6.948340122
4727	6.948340122
4728	6.948170664
4729	6.948170664
4730	6.948168693
4731	6.947975191
4732	6.947973615
4733	6.947974009
4734	6.947973221
4735	6.947800207
4736	6.947799812
4737	6.947799418
4738	6.947583835
4739	6.947581076
4740	6.947459684
4741	6.945025484
4742	6.94502509
4743	6.945020753
4744	6.945018781
4745	6.945017598
4746	6.945017598
4747	6.94495688
4748	6.944948206
4749	6.9449486
4750	6.94191714
4751	6.94191359
4752	6.941912801
4753	6.941602758
4754	6.941602364
4755	6.941601969
4756	6.941593291
4757	6.941593291
4758	6.941404733
4759	6.941404733
4760	6.940930556
4761	6.937611983
4762	6.937581986
4763	6.937582381
4764	6.937582775
4765	6.937581986
4766	6.93753107
4767	6.937519229
4768	6.937516072
4769	6.937515677
4770	6.937515677
4771	6.937501468
4772	6.937487259
4773	6.937487653
4774	6.937486864
